% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
59.441	1	1	1	5324.57	0
59.481	1	1	1	5324.57	0
59.521	1	1	1	5324.57	0
59.561	1	1	1	5324.57	0
59.601	1	1	1	5324.57	0
59.641	1	1	1	5324.57	0
59.681	1	1	1	5324.57	0
59.721	1	1	1	5324.57	0
59.761	1	1	1	5324.57	0
59.801	1	1	1	5324.57	0
59.841	1	1	1	5324.57	0
59.881	1	1	1	5324.57	0
59.921	1	1	1	5324.57	0
59.961	1	1	1	5324.57	0
60.001	1	1	1	5324.57	0
60.041	1	1	1	5324.57	0
60.081	1	1	1	5324.57	0
60.121	1	1	1	5324.57	0
60.161	1	1	1	5324.57	0
60.201	1	1	1	5324.57	0
60.241	1	1	1	5324.57	0
60.281	1	1	1	5324.57	0
60.321	1	1	1	5324.57	0
60.361	1	1	1	5324.57	0
60.401	1	1	1	5324.57	0
60.441	1	1	1	5324.57	0
60.481	1	1	1	5324.57	0
60.521	1	1	1	5324.57	0
60.561	1	1	1	5324.57	0
60.601	1	1	1	5324.57	0
60.641	1	1	1	5324.57	0
60.681	1	1	1	5324.57	0
60.721	1	1	1	5324.57	0
60.761	1	1	1	5324.57	0
60.801	1	1	1	5324.57	0
60.841	1	1	1	5324.57	0
60.881	1	1	1	5324.57	0
60.921	1	1	1	5324.57	0
60.961	1	1	1	5324.57	0
61.001	1	1	1	5324.57	0
61.041	1	1	1	5324.57	0
61.081	1	1	1	5324.57	0
61.121	1	1	1	5324.57	0
61.161	1	1	1	5324.57	0
61.201	1	1	1	5324.57	0
61.241	1	1	1	5324.57	0
61.281	1	1	1	5324.57	0
61.321	1	1	1	5324.57	0
61.361	1	1	1	5324.57	0
61.401	1	1	1	5324.57	0
61.441	1	1	1	5324.57	0
61.481	1	1	1	5324.57	0
61.521	1	1	1	5324.57	0
61.561	1	1	1	5324.57	0
61.601	1	1	1	5324.57	0
61.641	1	1	1	5324.57	0
61.681	1	1	1	5324.57	0
61.721	1	1	1	5324.57	0
61.761	1	1	1	5324.57	0
61.801	1	1	1	5324.57	0
61.841	1	1	1	5324.57	0
61.881	1	1	1	5324.57	0
61.921	1	1	1	5324.57	0
61.961	1	1	1	5324.57	0
62.001	1	1	1	5324.57	0
62.041	1	1	1	5324.57	0
62.081	1	1	1	5324.57	0
62.121	1	1	1	5324.57	0
62.161	1	1	1	5324.57	0
62.201	1	1	1	5324.57	0
62.241	1	1	1	5324.57	0
62.281	1	1	1	5324.57	0
62.321	1	1	1	5324.57	0
62.361	1	1	1	5324.57	0
62.401	1	1	1	5324.57	0
62.441	1	1	1	5324.57	0
62.481	1	1	1	5324.57	0
62.521	1	1	1	5324.57	0
62.561	1	1	1	5324.57	0
62.601	1	1	1	5324.57	0
62.641	1	1	1	5324.57	0
62.681	1	1	1	5324.57	0
62.721	1	1	1	5324.57	0
62.761	1	1	1	5324.57	0
62.801	1	1	1	5324.57	0
62.841	1	1	1	5324.57	0
62.881	1	1	1	5324.57	0
62.921	1	1	1	5324.57	0
62.961	1	1	1	5324.57	0
63.001	1	1	1	5324.57	0
63.041	1	1	1	5324.57	0
63.081	1	1	1	5324.57	0
63.121	1	1	1	5324.57	0
63.161	1	1	1	5324.57	0
63.201	1	1	1	5324.57	0
63.241	1	1	1	5324.57	0
63.281	1	1	1	5324.57	0
63.321	1	1	1	5324.57	0
63.361	1	1	1	5324.57	0
63.401	1	1	1	5324.57	0
63.441	1	1	1	5324.57	0
63.481	1	1	1	5324.57	0
63.521	1	1	1	5324.57	0
63.561	1	1	1	5324.57	0
63.601	1	1	1	5324.57	0
63.641	1	1	1	5324.57	0
63.681	1	1	1	5324.57	0
63.721	1	1	1	5324.57	0
63.761	1	1	1	5324.57	0
63.801	1	1	1	5324.57	0
63.841	1	1	1	5324.57	0
63.881	1	1	1	5324.57	0
63.921	1	1	1	5324.57	0
63.961	1	1	1	5324.57	0
64.001	1	1	1	5324.57	0
64.041	1	1	1	5324.57	0
64.081	1	1	1	5324.57	0
64.121	1	1	1	5324.57	0
64.161	1	1	1	5324.57	0
64.201	1	1	1	5324.57	0
64.241	1	1	1	5324.57	0
64.281	1	1	1	5324.57	0
64.321	1	1	1	5324.57	0
64.361	1	1	1	5324.57	0
64.401	1	1	1	5324.57	0
64.441	1	1	1	5324.57	0
64.481	1	1	1	5324.57	0
64.521	1	1	1	5324.57	0
64.561	1	1	1	5324.57	0
64.601	1	1	1	5324.57	0
64.641	1	1	1	5324.57	0
64.681	1	1	1	5324.57	0
64.721	1	1	1	5324.57	0
64.761	1	1	1	5324.57	0
64.801	1	1	1	5324.57	0
64.841	1	1	1	5324.57	0
64.881	1	1	1	5324.57	0
64.921	1	1	1	5324.57	0
64.961	1	1	1	5324.57	0
65.001	1	1	1	5324.57	0
65.041	1	1	1	5324.57	0
65.081	1	1	1	5324.57	0
65.121	1	1	1	5324.57	0
65.161	1	1	1	5324.57	0
65.201	1	1	1	5324.57	0
65.241	1	1	1	5324.57	0
65.281	1	1	1	5324.57	0
65.321	1	1	1	5324.57	0
65.361	1	1	1	5324.57	0
65.401	1	1	1	5324.57	0
65.441	1	1	1	5324.57	0
65.481	1	1	1	5324.57	0
65.521	1	1	1	5324.57	0
65.561	1	1	1	5324.57	0
65.601	1	1	1	5324.57	0
65.641	1	1	1	5324.57	0
65.681	1	1	1	5324.57	0
65.721	1	1	1	5324.57	0
65.761	1	1	1	5324.57	0
65.801	1	1	1	5324.57	0
65.841	1	1	1	5324.57	0
65.881	1	1	1	5324.57	0
65.921	1	1	1	5324.57	0
65.961	1	1	1	5324.57	0
66.001	1	1	1	5324.57	0
66.041	1	1	1	5324.57	0
66.081	1	1	1	5324.57	0
66.121	1	1	1	5324.57	0
66.161	1	1	1	5324.57	0
66.201	1	1	1	5324.57	0
66.241	1	1	1	5324.57	0
66.281	1	1	1	5324.57	0
66.321	1	1	1	5324.57	0
66.361	1	1	1	5324.57	0
66.401	1	1	1	5324.57	0
66.441	1	1	1	5324.57	0
66.481	1	1	1	5324.57	0
66.521	1	1	1	5324.57	0
66.561	1	1	1	5324.57	0
66.601	1	1	1	5324.57	0
66.641	1	1	1	5324.57	0
66.681	1	1	1	5324.57	0
66.721	1	1	1	5324.57	0
66.761	1	1	1	5324.57	0
66.801	1	1	1	5324.57	0
66.841	1	1	1	5324.57	0
66.881	1	1	1	5324.57	0
66.921	1	1	1	5324.57	0
66.961	1	1	1	5324.57	0
67.001	1	1	1	5324.57	0
67.041	1	1	1	5324.57	0
67.081	1	1	1	5324.57	0
67.121	1	1	1	5324.57	0
67.161	1	1	1	5324.57	0
67.201	1	1	1	5324.57	0
67.241	1	1	1	5324.57	0
67.281	1	1	1	5324.57	0
67.321	1	1	1	5324.57	0
67.361	1	1	1	5324.57	0
67.401	1	1	1	5324.57	0
67.441	1	1	1	5324.57	0
67.481	1	1	1	5324.57	0
67.521	1	1	1	5324.57	0
67.561	1	1	1	5324.57	0
67.601	1	1	1	5324.57	0
67.641	1	1	1	5324.57	0
67.681	1	1	1	5324.57	0
67.721	1	1	1	5324.57	0
67.761	1	1	1	5324.57	0
67.801	1	1	1	5324.57	0
67.841	1	1	1	5324.57	0
67.881	1	1	1	5324.57	0
67.921	1	1	1	5324.57	0
67.961	1	1	1	5324.57	0
68.001	1	1	1	5324.57	0
68.041	1	1	1	5324.57	0
68.081	1	1	1	5324.57	0
68.121	1	1	1	5324.57	0
68.161	1	1	1	5324.57	0
68.201	1	1	1	5324.57	0
68.241	1	1	1	5324.57	0
68.281	1	1	1	5324.57	0
68.321	1	1	1	5324.57	0
68.361	1	1	1	5324.57	0
68.401	1	1	1	5324.57	0
68.441	1	1	1	5324.57	0
68.481	1	1	1	5324.57	0
68.521	1	1	1	5324.57	0
68.561	1	1	1	5324.57	0
68.601	1	1	1	5324.57	0
68.641	1	1	1	5324.57	0
68.681	1	1	1	5324.57	0
68.721	1	1	1	5324.57	0
68.761	1	1	1	5324.57	0
68.801	1	1	1	5324.57	0
68.841	1	1	1	5324.57	0
68.881	1	1	1	5324.57	0
68.921	1	1	1	5324.57	0
68.961	1	1	1	5324.57	0
69.001	1	1	1	5324.57	0
69.041	1	1	1	5324.57	0
69.081	1	1	1	5324.57	0
69.121	1	1	1	5324.57	0
69.161	1	1	1	5324.57	0
69.201	1	1	1	5324.57	0
69.241	1	1	1	5324.57	0
69.281	1	1	1	5324.57	0
69.321	1	1	1	5324.57	0
69.361	1	1	1	5324.57	0
69.401	1	1	1	5324.57	0
69.441	1	1	1	5324.57	0
69.481	1	1	1	5324.57	0
69.521	1	1	1	5324.57	0
69.561	1	1	1	5324.57	0
69.601	1	1	1	5324.57	0
69.641	1	1	1	5324.57	0
69.681	1	1	1	5324.57	0
69.721	1	1	1	5324.57	0
69.761	1	1	1	5324.57	0
69.801	1	1	1	5324.57	0
69.841	1	1	1	5324.57	0
69.881	1	1	1	5324.57	0
69.921	1	1	1	5324.57	0
69.961	1	1	1	5324.57	0
70.001	1	1	1	5324.57	0
70.041	1	1	1	5324.57	0
70.081	1	1	1	5324.57	0
70.121	1	1	1	5324.57	0
70.161	1	1	1	5324.57	0
70.201	1	1	1	5324.57	0
70.241	1	1	1	5324.57	0
70.281	1	1	1	5324.57	0
70.321	1	1	1	5324.57	0
70.361	1	1	1	5324.57	0
70.401	1	1	1	5324.57	0
70.441	1	1	1	5324.57	0
70.481	1	1	1	5324.57	0
70.521	1	1	1	5324.57	0
70.561	1	1	1	5324.57	0
70.601	1	1	1	5324.57	0
70.641	1	1	1	5324.57	0
70.681	1	1	1	5324.57	0
70.721	1	1	1	5324.57	0
70.761	1	1	1	5324.57	0
70.801	1	1	1	5324.57	0
70.841	1	1	1	5324.57	0
70.881	1	1	1	5324.57	0
70.921	1	1	1	5324.57	0
70.961	1	1	1	5324.57	0
71.001	1	1	1	5324.57	0
71.041	1	1	1	5324.57	0
71.081	1	1	1	5324.57	0
71.121	1	1	1	5324.57	0
71.161	1	1	1	5324.57	0
71.201	1	1	1	5324.57	0
71.241	1	1	1	5324.57	0
71.281	1	1	1	5324.57	0
71.321	1	1	1	5324.57	0
71.361	1	1	1	5324.57	0
71.401	1	1	1	5324.57	0
71.441	1	1	1	5324.57	0
71.481	1	1	1	5324.57	0
71.521	1	1	1	5324.57	0
71.561	1	1	1	5324.57	0
71.601	1	1	1	5324.57	0
71.641	1	1	1	5324.57	0
71.681	1	1	1	5324.57	0
71.721	1	1	1	5324.57	0
71.761	1	1	1	5324.57	0
71.801	1	1	1	5324.57	0
71.841	1	1	1	5324.57	0
71.881	1	1	1	5324.57	0
71.921	1	1	1	5324.57	0
71.961	1	1	1	5324.57	0
72.001	1	1	1	5324.57	0
72.041	1	1	1	5324.57	0
72.081	1	1	1	5324.57	0
72.121	1	1	1	5324.57	0
72.161	1	1	1	5324.57	0
72.201	1	1	1	5324.57	0
72.241	1	1	1	5324.57	0
72.281	1	1	1	5324.57	0
72.321	1	1	1	5324.57	0
72.361	1	1	1	5324.57	0
72.401	1	1	1	5324.57	0
72.441	1	1	1	5324.57	0
72.481	1	1	1	5324.57	0
72.521	1	1	1	5324.57	0
72.561	1	1	1	5324.57	0
72.601	1	1	1	5324.57	0
72.641	1	1	1	5324.57	0
72.681	1	1	1	5324.57	0
72.721	1	1	1	5324.57	0
72.761	1	1	1	5324.57	0
72.801	1	1	1	5324.57	0
72.841	1	1	1	5324.57	0
72.881	1	1	1	5324.57	0
72.921	1	1	1	5324.57	0
72.961	1	1	1	5324.57	0
73.001	1	1	1	5324.57	0
73.041	1	1	1	5324.57	0
73.081	1	1	1	5324.57	0
73.121	1	1	1	5324.57	0
73.161	1	1	1	5324.57	0
73.201	1	1	1	5324.57	0
73.241	1	1	1	5324.57	0
73.281	1	1	1	5324.57	0
73.321	1	1	1	5324.57	0
73.361	1	1	1	5324.57	0
73.401	1	1	1	5324.57	0
73.441	1	1	1	5324.57	0
73.481	1	1	1	5324.57	0
73.521	1	1	1	5324.57	0
73.561	1	1	1	5324.57	0
73.601	1	1	1	5324.57	0
73.641	1	1	1	5324.57	0
73.681	1	1	1	5324.57	0
73.721	1	1	1	5324.57	0
73.761	1	1	1	5324.57	0
73.801	1	1	1	5324.57	0
73.841	1	1	1	5324.57	0
73.881	1	1	1	5324.57	0
73.921	1	1	1	5324.57	0
73.961	1	1	1	5324.57	0
74.001	1	1	1	5324.57	0
74.041	1	1	1	5324.57	0
74.081	1	1	1	5324.57	0
74.121	1	1	1	5324.57	0
74.161	1	1	1	5324.57	0
74.201	1	1	1	5324.57	0
74.241	1	1	1	5324.57	0
74.281	1	1	1	5324.57	0
74.321	1	1	1	5324.57	0
74.361	1	1	1	5324.57	0
74.401	1	1	1	5324.57	0
74.441	1	1	1	5324.57	0
74.481	1	1	1	5324.57	0
74.521	1	1	1	5324.57	0
74.561	1	1	1	5324.57	0
74.601	1	1	1	5324.57	0
74.641	1	1	1	5324.57	0
74.681	1	1	1	5324.57	0
74.721	1	1	1	5324.57	0
74.761	1	1	1	5324.57	0
74.801	1	1	1	5324.57	0
74.841	1	1	1	5324.57	0
74.881	1	1	1	5324.57	0
74.921	1	1	1	5324.57	0
74.961	1	1	1	5324.57	0
75.001	1	1	1	5324.57	0
75.041	1	1	1	5324.57	0
75.081	1	1	1	5324.57	0
75.121	1	1	1	5324.57	0
75.161	1	1	1	5324.57	0
75.201	1	1	1	5324.57	0
75.241	1	1	1	5324.57	0
75.281	1	1	1	5324.57	0
75.321	1	1	1	5324.57	0
75.361	1	1	1	5324.57	0
75.401	1	1	1	5324.57	0
75.441	1	1	1	5324.57	0
75.481	1	1	1	5324.57	0
75.521	1	1	1	5324.57	0
75.561	1	1	1	5324.57	0
75.601	1	1	1	5324.57	0
75.641	1	1	1	5324.57	0
75.681	1	1	1	5324.57	0
75.721	1	1	1	5324.57	0
75.761	1	1	1	5324.57	0
75.801	1	1	1	5324.57	0
75.841	1	1	1	5324.57	0
75.881	1	1	1	5324.57	0
75.921	1	1	1	5324.57	0
75.961	1	1	1	5324.57	0
76.001	1	1	1	5324.57	0
76.041	1	1	1	5324.57	0
76.081	1	1	1	5324.57	0
76.121	1	1	1	5324.57	0
76.161	1	1	1	5324.57	0
76.201	1	1	1	5324.57	0
76.241	1	1	1	5324.57	0
76.281	1	1	1	5324.57	0
76.321	1	1	1	5324.57	0
76.361	1	1	1	5324.57	0
76.401	1	1	1	5324.57	0
76.441	1	1	1	5324.57	0
76.481	1	1	1	5324.57	0
76.521	1	1	1	5324.57	0
76.561	1	1	1	5324.57	0
76.601	1	1	1	5324.57	0
76.641	1	1	1	5324.57	0
76.681	1	1	1	5324.57	0
76.721	1	1	1	5324.57	0
76.761	1	1	1	5324.57	0
76.801	1	1	1	5324.57	0
76.841	1	1	1	5324.57	0
76.881	1	1	1	5324.57	0
76.921	1	1	1	5324.57	0
76.961	1	1	1	5324.57	0
77.001	1	1	1	5324.57	0
77.041	1	1	1	5324.57	0
77.081	1	1	1	5324.57	0
77.121	1	1	1	5324.57	0
77.161	1	1	1	5324.57	0
77.201	1	1	1	5324.57	0
77.241	1	1	1	5324.57	0
77.281	1	1	1	5324.57	0
77.321	1	1	1	5324.57	0
77.361	1	1	1	5324.57	0
77.401	1	1	1	5324.57	0
77.441	1	1	1	5324.57	0
77.481	1	1	1	5324.57	0
77.521	1	1	1	5324.57	0
77.561	1	1	1	5324.57	0
77.601	1	1	1	5324.57	0
77.641	1	1	1	5324.57	0
77.681	1	1	1	5324.57	0
77.721	1	1	1	5324.57	0
77.761	1	1	1	5324.57	0
77.801	1	1	1	5324.57	0
77.841	1	1	1	5324.57	0
77.881	1	1	1	5324.57	0
77.921	1	1	1	5324.57	0
77.961	1	1	1	5324.57	0
78.001	1	1	1	5324.57	0
78.041	1	1	1	5324.57	0
78.081	1	1	1	5324.57	0
78.121	1	1	1	5324.57	0
78.161	1	1	1	5324.57	0
78.201	1	1	1	5324.57	0
78.241	1	1	1	5324.57	0
78.281	1	1	1	5324.57	0
78.321	1	1	1	5324.57	0
78.361	1	1	1	5324.57	0
78.401	1	1	1	5324.57	0
78.441	1	1	1	5324.57	0
78.481	1	1	1	5324.57	0
78.521	1	1	1	5324.57	0
78.561	1	1	1	5324.57	0
78.601	1	1	1	5324.57	0
78.641	1	1	1	5324.57	0
78.681	1	1	1	5324.57	0
78.721	1	1	1	5324.57	0
78.761	1	1	1	5324.57	0
78.801	1	1	1	5324.57	0
78.841	1	1	1	5324.57	0
78.881	1	1	1	5324.57	0
78.921	1	1	1	5324.57	0
78.961	1	1	1	5324.57	0
79.001	1	1	1	5324.57	0
79.041	1	1	1	5324.57	0
79.081	1	1	1	5324.57	0
79.121	1	1	1	5324.57	0
79.161	1	1	1	5324.57	0
79.201	1	1	1	5324.57	0
79.241	1	1	1	5324.57	0
79.281	1	1	1	5324.57	0
79.321	1	1	1	5324.57	0
79.361	1	1	1	5324.57	0
79.401	1	1	1	5324.57	0
79.441	1	1	1	5324.57	0
79.481	1	1	1	5324.57	0
79.521	1	1	1	5324.57	0
79.561	1	1	1	5324.57	0
79.601	1	1	1	5324.57	0
79.641	1	1	1	5324.57	0
79.681	1	1	1	5324.57	0
79.721	1	1	1	5324.57	0
79.761	1	1	1	5324.57	0
79.801	1	1	1	5324.57	0
79.841	1	1	1	5324.57	0
79.881	1	1	1	5324.57	0
79.921	1	1	1	5324.57	0
79.961	1	1	1	5324.57	0
80.001	1	1	1	5324.57	0
80.041	1	1	1	5324.57	0
80.081	1	1	1	5324.57	0
80.121	1	1	1	5324.57	0
80.161	1	1	1	5324.57	0
80.201	1	1	1	5324.57	0
80.241	1	1	1	5324.57	0
80.281	1	1	1	5324.57	0
80.321	1	1	1	5324.57	0
80.361	1	1	1	5324.57	0
80.401	1	1	1	5324.57	0
80.441	1	1	1	5324.57	0
80.481	1	1	1	5324.57	0
80.521	1	1	1	5324.57	0
80.561	1	1	1	5324.57	0
80.601	1	1	1	5324.57	0
80.641	1	1	1	5324.57	0
80.681	1	1	1	5324.57	0
80.721	1	1	1	5324.57	0
80.761	1	1	1	5324.57	0
80.801	1	1	1	5324.57	0
80.841	1	1	1	5324.57	0
80.881	1	1	1	5324.57	0
80.921	1	1	1	5324.57	0
80.961	1	1	1	5324.57	0
81.001	1	1	1	5324.57	0
81.041	1	1	1	5324.57	0
81.081	1	1	1	5324.57	0
81.121	1	1	1	5324.57	0
81.161	1	1	1	5324.57	0
81.201	1	1	1	5324.57	0
81.241	1	1	1	5324.57	0
81.281	1	1	1	5324.57	0
81.321	1	1	1	5324.57	0
81.361	1	1	1	5324.57	0
81.401	1	1	1	5324.57	0
81.441	1	1	1	5324.57	0
81.481	1	1	1	5324.57	0
81.521	1	1	1	5324.57	0
81.561	1	1	1	5324.57	0
81.601	1	1	1	5324.57	0
81.641	1	1	1	5324.57	0
81.681	1	1	1	5324.57	0
81.721	1	1	1	5324.57	0
81.761	1	1	1	5324.57	0
81.801	1	1	1	5324.57	0
81.841	1	1	1	5324.57	0
81.881	1	1	1	5324.57	0
81.921	1	1	1	5324.57	0
81.961	1	1	1	5324.57	0
82.001	1	1	1	5324.57	0
82.041	1	1	1	5324.57	0
82.081	1	1	1	5324.57	0
82.121	1	1	1	5324.57	0
82.161	1	1	1	5324.57	0
82.201	1	1	1	5324.57	0
82.241	1	1	1	5324.57	0
82.281	1	1	1	5324.57	0
82.321	1	1	1	5324.57	0
82.361	1	1	1	5324.57	0
82.401	1	1	1	5324.57	0
82.441	1	1	1	5324.57	0
82.481	1	1	1	5324.57	0
82.521	1	1	1	5324.57	0
82.561	1	1	1	5324.57	0
82.601	1	1	1	5324.57	0
82.641	1	1	1	5324.57	0
82.681	1	1	1	5324.57	0
82.721	1	1	1	5324.57	0
82.761	1	1	1	5324.57	0
82.801	1	1	1	5324.57	0
82.841	1	1	1	5324.57	0
82.881	1	1	1	5324.57	0
82.921	1	1	1	5324.57	0
82.961	1	1	1	5324.57	0
83.001	1	1	1	5324.57	0
83.041	1	1	1	5324.57	0
83.081	1	1	1	5324.57	0
83.121	1	1	1	5324.57	0
83.161	1	1	1	5324.57	0
83.201	1	1	1	5324.57	0
83.241	1	1	1	5324.57	0
83.281	1	1	1	5324.57	0
83.321	1	1	1	5324.57	0
83.361	1	1	1	5324.57	0
83.401	1	1	1	5324.57	0
83.441	1	1	1	5324.57	0
83.481	1	1	1	5324.57	0
83.521	1	1	1	5324.57	0
83.561	1	1	1	5324.57	0
83.601	1	1	1	5324.57	0
83.641	1	1	1	5324.57	0
83.681	1	1	1	5324.57	0
83.721	1	1	1	5324.57	0
83.761	1	1	1	5324.57	0
83.801	1	1	1	5324.57	0
83.841	1	1	1	5324.57	0
83.881	1	1	1	5324.57	0
83.921	1	1	1	5324.57	0
83.961	1	1	1	5324.57	0
84.001	1	1	1	5324.57	0
84.041	1	1	1	5324.57	0
84.081	1	1	1	5324.57	0
84.121	1	1	1	5324.57	0
84.161	1	1	1	5324.57	0
84.201	1	1	1	5324.57	0
84.241	1	1	1	5324.57	0
84.281	1	1	1	5324.57	0
84.321	1	1	1	5324.57	0
84.361	1	1	1	5324.57	0
84.401	1	1	1	5324.57	0
84.441	1	1	1	5324.57	0
84.481	1	1	1	5324.57	0
84.521	1	1	1	5324.57	0
84.561	1	1	1	5324.57	0
84.601	1	1	1	5324.57	0
84.641	1	1	1	5324.57	0
84.681	1	1	1	5324.57	0
84.721	1	1	1	5324.57	0
84.761	1	1	1	5324.57	0
84.801	1	1	1	5324.57	0
84.841	1	1	1	5324.57	0
84.881	1	1	1	5324.57	0
84.921	1	1	1	5324.57	0
84.961	1	1	1	5324.57	0
85.001	1	1	1	5324.57	0
85.041	1	1	1	5324.57	0
85.081	1	1	1	5324.57	0
85.121	1	1	1	5324.57	0
85.161	1	1	1	5324.57	0
85.201	1	1	1	5324.57	0
85.241	1	1	1	5324.57	0
85.281	1	1	1	5324.57	0
85.321	1	1	1	5324.57	0
85.361	1	1	1	5324.57	0
85.401	1	1	1	5324.57	0
85.441	1	1	1	5324.57	0
85.481	1	1	1	5324.57	0
85.521	1	1	1	5324.57	0
85.561	1	1	1	5324.57	0
85.601	1	1	1	5324.57	0
85.641	1	1	1	5324.57	0
85.681	1	1	1	5324.57	0
85.721	1	1	1	5324.57	0
85.761	1	1	1	5324.57	0
85.801	1	1	1	5324.57	0
85.841	1	1	1	5324.57	0
85.881	1	1	1	5324.57	0
85.921	1	1	1	5324.57	0
85.961	1	1	1	5324.57	0
86.001	1	1	1	5324.57	0
86.041	1	1	1	5324.57	0
86.081	1	1	1	5324.57	0
86.121	1	1	1	5324.57	0
86.161	1	1	1	5324.57	0
86.201	1	1	1	5324.57	0
86.241	1	1	1	5324.57	0
86.281	1	1	1	5324.57	0
86.321	1	1	1	5324.57	0
86.361	1	1	1	5324.57	0
86.401	1	1	1	5324.57	0
86.441	1	1	1	5324.57	0
86.481	1	1	1	5324.57	0
86.521	1	1	1	5324.57	0
86.561	1	1	1	5324.57	0
86.601	1	1	1	5324.57	0
86.641	1	1	1	5324.57	0
86.681	1	1	1	5324.57	0
86.721	1	1	1	5324.57	0
86.761	1	1	1	5324.57	0
86.801	1	1	1	5324.57	0
86.841	1	1	1	5324.57	0
86.881	1	1	1	5324.57	0
86.921	1	1	1	5324.57	0
86.961	1	1	1	5324.57	0
87.001	1	1	1	5324.57	0
87.041	1	1	1	5324.57	0
87.081	1	1	1	5324.57	0
87.121	1	1	1	5324.57	0
87.161	1	1	1	5324.57	0
87.201	1	1	1	5324.57	0
87.241	1	1	1	5324.57	0
87.281	1	1	1	5324.57	0
87.321	1	1	1	5324.57	0
87.361	1	1	1	5324.57	0
87.401	1	1	1	5324.57	0
87.441	1	1	1	5324.57	0
87.481	1	1	1	5324.57	0
87.521	1	1	1	5324.57	0
87.561	1	1	1	5324.57	0
87.601	1	1	1	5324.57	0
87.641	1	1	1	5324.57	0
87.681	1	1	1	5324.57	0
87.721	1	1	1	5324.57	0
87.761	1	1	1	5324.57	0
87.801	1	1	1	5324.57	0
87.841	1	1	1	5324.57	0
87.881	1	1	1	5324.57	0
87.921	1	1	1	5324.57	0
87.961	1	1	1	5324.57	0
88.001	1	1	1	5324.57	0
88.041	1	1	1	5324.57	0
88.081	1	1	1	5324.57	0
88.121	1	1	1	5324.57	0
88.161	1	1	1	5324.57	0
88.201	1	1	1	5324.57	0
88.241	1	1	1	5324.57	0
88.281	1	1	1	5324.57	0
88.321	1	1	1	5324.57	0
88.361	1	1	1	5324.57	0
88.401	1	1	1	5324.57	0
88.441	1	1	1	5324.57	0
88.481	1	1	1	5324.57	0
88.521	1	1	1	5324.57	0
88.561	1	1	1	5324.57	0
88.601	1	1	1	5324.57	0
88.641	1	1	1	5324.57	0
88.681	1	1	1	5324.57	0
88.721	1	1	1	5324.57	0
88.761	1	1	1	5324.57	0
88.801	1	1	1	5324.57	0
88.841	1	1	1	5324.57	0
88.881	1	1	1	5324.57	0
88.921	1	1	1	5324.57	0
88.961	1	1	1	5324.57	0
89.001	1	1	1	5324.57	0
89.041	1	1	1	5324.57	0
89.081	1	1	1	5324.57	0
89.121	1	1	1	5324.57	0
89.161	1	1	1	5324.57	0
89.201	1	1	1	5324.57	0
89.241	1	1	1	5324.57	0
89.281	1	1	1	5324.57	0
89.321	1	1	1	5324.57	0
89.361	1	1	1	5324.57	0
89.401	1	1	1	5324.57	0
89.441	1	1	1	5324.57	0
89.481	1	1	1	5324.57	0
89.521	1	1	1	5324.57	0
89.561	1	1	1	5324.57	0
89.601	1	1	1	5324.57	0
89.641	1	1	1	5324.57	0
89.681	1	1	1	5324.57	0
89.721	1	1	1	5324.57	0
89.761	1	1	1	5324.57	0
89.801	1	1	1	5324.57	0
89.841	1	1	1	5324.57	0
89.881	1	1	1	5324.57	0
89.921	1	1	1	5324.57	0
89.961	1	1	1	5324.57	0
90.001	1	1	1	5324.57	0
90.041	1	1	1	5324.57	0
90.081	1	1	1	5324.57	0
90.121	1	1	1	5324.57	0
90.161	1	1	1	5324.57	0
90.201	1	1	1	5324.57	0
90.241	1	1	1	5324.57	0
90.281	1	1	1	5324.57	0
90.321	1	1	1	5324.57	0
90.361	1	1	1	5324.57	0
90.401	1	1	1	5324.57	0
90.441	1	1	1	5324.57	0
90.481	1	1	1	5324.57	0
90.521	1	1	1	5324.57	0
90.561	1	1	1	5324.57	0
90.601	1	1	1	5324.57	0
90.641	1	1	1	5324.57	0
90.681	1	1	1	5324.57	0
90.721	1	1	1	5324.57	0
90.761	1	1	1	5324.57	0
90.801	1	1	1	5324.57	0
90.841	1	1	1	5324.57	0
90.881	1	1	1	5324.57	0
90.921	1	1	1	5324.57	0
90.961	1	1	1	5324.57	0
91.001	1	1	1	5324.57	0
91.041	1	1	1	5324.57	0
91.081	1	1	1	5324.57	0
91.121	1	1	1	5324.57	0
91.161	1	1	1	5324.57	0
91.201	1	1	1	5324.57	0
91.241	1	1	1	5324.57	0
91.281	1	1	1	5324.57	0
91.321	1	1	1	5324.57	0
91.361	1	1	1	5324.57	0
91.401	1	1	1	5324.57	0
91.441	1	1	1	5324.57	0
91.481	1	1	1	5324.57	0
91.521	1	1	1	5324.57	0
91.561	1	1	1	5324.57	0
91.601	1	1	1	5324.57	0
91.641	1	1	1	5324.57	0
91.681	1	1	1	5324.57	0
91.721	1	1	1	5324.57	0
91.761	1	1	1	5324.57	0
91.801	1	1	1	5324.57	0
91.841	1	1	1	5324.57	0
91.881	1	1	1	5324.57	0
91.921	1	1	1	5324.57	0
91.961	1	1	1	5324.57	0
92.001	1	1	1	5324.57	0
92.041	1	1	1	5324.57	0
92.081	1	1	1	5324.57	0
92.121	1	1	1	5324.57	0
92.161	1	1	1	5324.57	0
92.201	1	1	1	5324.57	0
92.241	1	1	1	5324.57	0
